           1   20.0462246    
 0.3315575	 0.07518272
 0.3889859	 0.06188392
 0.3623344	 0.07081973
 0.3577592	 0.06199695
 0.3528320	 0.02124451
-0.1135236	-0.11352358
-0.0694263	-0.05668240
-0.0143663	-0.01436629
-0.0012348	-0.00123475
 0.3208283	 0.05844349
 0.0857561	 0.07158839
 0.0149605	 0.00722797
 0.0574430	 0.04108915
 0.0265487	 0.00554756
 0.0516025	 0.03743479
 0.0502990	 0.05029897
 0.4662293	 0.02325119
