           1   8.14259815    
 0.4950511	 0.06069231
 0.3497313	 0.13861340
 0.2550691	 0.11127183
 0.1262623	 0.02037590
-0.1153310	-0.07369976
-0.0572358	-0.02263645
 0.4189062	 0.18307845
-0.0644052	-0.06440515
 0.5106794	 0.13567251
 0.2565918	 0.15186523
-0.0137924	-0.01379239
 0.1665250	 0.03885514
 0.0256920	-0.01218668
 0.0137381	 0.01373811
Max_Eigen_Value for 'Homelessness' =  MEV =   1.83233571     MD-F =  0.545751512    
