8
0	0	0

1	2	0	0.8
1	3	0	0.733
1	4	0	0.733
1	5	0	0.733
1	6	0	0.733
1	7	0	-0.8
1	8	0	0.733
2	3	0	0.6
2	4	0	0.6
2	5	0	0.6
2	8	0	0.667
3	2	0	0.533
3	4	0	0.333
3	5	0	0.533
3	8	0	0.267
4	2	0	0.2
4	3	0	0.333
4	8	0	0.533
5	2	0	0.4
5	3	0	0.533
5	8	0	0.267
6	1	0	0.533
6	2	0	0.267
6	3	0	0.6
6	4	0	0.4
6	5	0	0.4
6	8	0	0.467
7	1	0	-0.733
7	2	0	-0.533
7	3	0	-0.467
7	4	0	-0.267
7	5	0	-0.267
7	6	0	-0.467
7	8	0	-0.733
